"Label","Ville","Tel","Code Postal","Adresse","Longitude","Latitude","Type","codgeo","Code Région","nbAgents"
"Brigade de proximitÃ© de Casteljaloux","CASTELJALOUX","+33 5 53 20 56 95",47700,"25 Avenue de Marmande 47700 CASTELJALOUX",0.095283,44.322498,"Gendarmerie",,,
"Brigade de proximitÃ© de Tonneins","TONNEINS","+33 5 53 88 30 20",47400,"56 bis Rue Gambetta 47400 TONNEINS",0.31084,44.391921,"Gendarmerie",,,
"Brigade de proximitÃ© de Seyches","SEYCHES","+33 5 53 64 81 95",47350,"Route de Miramont 47350 SEYCHES",0.29608,44.552061,"Gendarmerie",,,
"Brigade de proximitÃ© de Sainte-Bazeille","STE BAZEILLE","+33 5 53 20 40 10",47180,"Rue de la Geyre 47180 STE BAZEILLE",0.098014,44.526663,"Gendarmerie",,,
"Brigade de proximitÃ© de Miramont-de-Guyenne","MIRAMONT DE GUYENNE","+33 5 53 83 39 10",47800,"44 Avenue du 8 Mai 1945 47800 MIRAMONT DE GUYENNE",0.357009,44.598105,"Gendarmerie",,,
"Brigade de proximitÃ© du Mas-d'Agenais","LE MAS D AGENAIS","+33 5 53 89 37 30",47430,"Rue du Bois 47430 LE MAS D AGENAIS",0.215299,44.410487,"Gendarmerie",,,
"Brigade de proximitÃ© de Duras","DURAS","+33 5 53 20 57 65",47120,"Route de Sainte-Foy-La-Grande 47120 DURAS",0.187602,44.677223,"Gendarmerie",,,
"Brigade de proximitÃ© de Cocumont","COCUMONT","+33 5 53 20 57 60",47250,"13 Rue du Muscat de Hambourg 47250 COCUMONT",0.028915,44.451801,"Gendarmerie",,,
"Brigade de proximitÃ© de Castelmoron-sur-Lot","CASTELMORON SUR LOT","+33 5 53 84 88 30",47260,"18 Chemin de Ronde 47260 CASTELMORON SUR LOT",0.483598,44.41155,"Gendarmerie",,,
"Brigade de proximitÃ© de Bouglon","BOUGLON","+33 5 53 20 57 70",47250,"Croix 47250 BOUGLON",0.098806,44.394842,"Gendarmerie",,,
"Brigade de proximitÃ© de Puymirol","PUYMIROL","+33 5 53 68 42 15",47270,"42 Rue d'OrlÃ©ans 47270 PUYMIROL",0.797766,44.186856,"Gendarmerie",,,
"Brigade de proximitÃ© de Prayssas","PRAYSSAS","+33 5 53 68 41 35",47360,"Avenue Emile Zola 47360 PRAYSSAS",0.519255,44.290382,"Gendarmerie",,,
"Brigade de proximitÃ© de Port-Sainte-Marie","PORT STE MARIE","+33 5 53 68 42 20",47130,"43 Avenue du 11 Novembre 1918 47130 PORT STE MARIE",0.379621,44.253116,"Gendarmerie",,,
"Brigade de proximitÃ© de Laroque-Timbaut","LAROQUE TIMBAUT","+33 5 53 68 41 30",47340,"Avenue de Quercy 47340 LAROQUE TIMBAUT",0.768972,44.282741,"Gendarmerie",,,
"Brigade de proximitÃ© de Laplume","LAPLUME","+33 5 53 68 42 10",47310,"13 Route d'Agen 47310 LAPLUME",0.531468,44.11382,"Gendarmerie",,,
"Brigade de proximitÃ© de Beauville","BEAUVILLE","+33 5 53 68 42 05",47470,"Le bourg 47470 BEAUVILLE",0.896404,44.278582,"Gendarmerie",,,
"Brigade de proximitÃ© d'Astaffort","ASTAFFORT","+33 5 53 68 42 25",47220,"Fondragon 47220 ASTAFFORT",0.649071,44.058409,"Gendarmerie",,,
"Brigade de proximitÃ© d'Aiguillon","AIGUILLON","+33 5 53 84 89 15",47190,"Rue Georges Sand 47190 AIGUILLON",0.342375,44.298432,"Gendarmerie",,,
"Brigade de proximitÃ© d'Agen","AGEN","+33 5 53 69 30 39",47000,"15 Rue Valence 47000 AGEN",0.613774,44.196596,"Gendarmerie",,,
"Brigade de proximitÃ© de Villeneuve-de-Marsan","VILLENEUVE DE MARSAN","+33 5 58 45 88 00",40190,"114 Rue des Quinconces 40190 VILLENEUVE DE MARSAN",-0.303012,43.891484,"Gendarmerie",,,
"Brigade de proximitÃ© d'Hagetmau","HAGETMAU","+33 5 58 79 74 88",40700,"Lotissement Bel-Horizon 74 Rue du Soleil 40700 HAGETMAU",-0.584871,43.65421,"Gendarmerie",,,
"Brigade de proximitÃ© de Grenade-sur-l'Adour","GRENADE SUR L ADOUR","+33 5 58 03 71 60",40270,"93 Rue RenÃ© Vielle 40270 GRENADE SUR L ADOUR",-0.427797,43.772754,"Gendarmerie",,,
"Brigade de proximitÃ© de Geaune","GEAUNE","+33 5 58 44 41 98",40320,"20 Route des PyrÃ©nÃ©es 40320 GEAUNE",-0.375411,43.637897,"Gendarmerie",,,
"Brigade de proximitÃ© d'Aire-sur-l'Adour","AIRE SUR L ADOUR","+33 5 58 71 34 95",40800,"Rue du ChÃ¢teau d'eau 40800 AIRE SUR L ADOUR",-0.272125,43.691011,"Gendarmerie",,,
"Brigade de proximitÃ© de Saint-Sever","ST SEVER","+33 5 58 76 49 28",40500,"Boulevard de l'EspÃ©rance 40500 ST SEVER",-0.574821,43.754002,"Gendarmerie",,,
"Brigade de proximitÃ© de Sabres","SABRES","+33 5 58 08 31 50",40630,"Route de Mont-de-Marsan 40630 SABRES",-0.711809,44.13225,"Gendarmerie",,,
"Brigade de proximitÃ© de Sore","SORE","+33 5 58 07 68 68",40430,"532 Boulevard de la Gare 40430 SORE",-0.572228,44.323429,"Gendarmerie",,,
"Brigade de proximitÃ© de Pissos","PISSOS","+33 5 58 04 53 20",40410,"376 Route de Mont-de-Marsan 40410 PISSOS",-0.777489,44.304427,"Gendarmerie",,,
"Brigade de proximitÃ© de Morcenx","MORCENX","+33 5 58 04 78 80",40110,"2 Boulevard Victor Hugo 40110 MORCENX",-0.912178,44.033902,"Gendarmerie",,,
"Brigade de proximitÃ© de Labouheyre","LABOUHEYRE","+33 5 58 04 41 30",40210,"Quartier du Barrail 68 Route de SolfÃ©rino 40210 LABOUHEYRE",-0.915416,44.21281,"Gendarmerie",,,
"Brigade de proximitÃ© de Biscarrosse","BISCARROSSE","+33 5 58 82 53 70",40600,"100 Avenue Henri Guillaumet 40600 BISCARROSSE",-1.16999,44.391268,"Gendarmerie",,,
"Brigade de proximitÃ© de Parentis-en-Born","PARENTIS EN BORN","+33 5 58 78 97 00",40160,"900 Avenue du LycÃ©e 40160 PARENTIS EN BORN",-1.070807,44.357071,"Gendarmerie",,,
"Brigade de proximitÃ© de Tarnos","TARNOS","+33 5 59 64 36 49",40220,"17 Route Nationale 10 40220 TARNOS",-1.474101,43.548822,"Gendarmerie",,,
"Brigade de proximitÃ© de Soustons","SOUSTONS","+33 5 58 41 44 48",40140,"8 Passage Carrelot 40140 SOUSTONS",-1.330477,43.755699,"Gendarmerie",,,
"Brigade de proximitÃ© de Saint-Vincent-de-Tyrosse","ST VINCENT DE TYROSSE","+33 5 58 77 58 28",40230,"115 Avenue Nationale 40230 ST VINCENT DE TYROSSE",-1.308088,43.659549,"Gendarmerie",,,
"Brigade de proximitÃ© de Saint-Martin-de-Seignanx","ST MARTIN DE SEIGNANX","+33 5 59 56 61 08",40390,"2642 Avenue du Quartier Neuf 40390 ST MARTIN DE SEIGNANX",-1.385201,43.532691,"Gendarmerie",,,
"Brigade de proximitÃ© de Rion-des-Landes","RION DES LANDES","+33 5 58 57 09 40",40370,"532 Avenue FrÃ©deric Bastiat 40370 RION DES LANDES",-0.921511,43.92969,"Gendarmerie",,,
"Brigade de proximitÃ© de Pouillon","POUILLON","+33 5 58 98 35 85",40350,"475 Avenue de la LibertÃ© 40350 POUILLON",-0.999268,43.603962,"Gendarmerie",,,
"Brigade de proximitÃ© de Pontonx-sur-l'Adour","PONTONX SUR L ADOUR","+33 5 58 57 50 34",40465,"325 Avenue du Marensin 40465 PONTONX SUR L ADOUR",-0.92354,43.790858,"Gendarmerie",,,
"Brigade de proximitÃ© de Peyrehorade","PEYREHORADE","+33 5 58 73 74 90",40300,"91 Avenue de Bourgfelden 40300 PEYREHORADE",-1.096554,43.54616,"Gendarmerie",,,
"Brigade de proximitÃ© de Montfort-en-Chalosse","MONTFORT EN CHALOSSE","+33 5 58 98 59 63",40380,"581 Avenue Jean JaurÃ¨s 40380 MONTFORT EN CHALOSSE",-0.834351,43.710376,"Gendarmerie",,,
"Brigade de proximitÃ© de Lit-et-Mixe","LIT ET MIXE","+33 5 58 42 48 30",40170,"149 Rue du Point-du-Jour 40170 LIT ET MIXE",-1.236994,44.03374,"Gendarmerie",,,
"Brigade de proximitÃ© de Castets","CASTETS","+33 5 58 55 08 95",40260,"16 Rue des Gemmeurs 40260 CASTETS",-1.14083,43.889779,"Gendarmerie",,,
"Brigade de proximitÃ© de Capbreton","CAPBRETON","+33 5 58 72 74 00",40130,"Place de la Gare 40130 CAPBRETON",-1.425921,43.640727,"Gendarmerie",,,
"Brigade de proximitÃ© de Tartas","TARTAS","+33 5 58 73 88 40",40400,"40 Rue Jean JaurÃ¨s 40400 TARTAS",-0.814196,43.831546,"Gendarmerie",,,
"Brigade de proximitÃ© de Saint-Justin","ST JUSTIN","+33 5 58 44 60 24",40240,"AllÃ©e Gaston PhÂ½bus 40240 ST JUSTIN",-0.232961,43.97824,"Gendarmerie",,,
"Brigade de proximitÃ© de Roquefort","ROQUEFORT","+33 5 58 45 76 39",40120,"49 Place Georges Lapios 40120 ROQUEFORT",-0.321492,44.035668,"Gendarmerie",,,
"Brigade de proximitÃ© de Mugron","MUGRON","+33 5 58 97 69 15",40250,"248 Route de Pomarez 40250 MUGRON",-0.765475,43.724556,"Gendarmerie",,,
"Brigade de proximitÃ© de Gabarret","GABARRET","+33 5 58 44 38 70",40310,"Avenue de la Gare 40310 GABARRET",0.008492,43.99051,"Gendarmerie",,,
"Brigade de proximitÃ© d'Amou","AMOU","+33 5 58 89 29 45",40330,"154 Avenue de la Gare 40330 AMOU",-0.749861,43.591126,"Gendarmerie",,,
"Brigade de proximitÃ© de Brocas","BROCAS","+33 5 58 51 48 47",40420,"230 Route de l'Ã©tang 40420 BROCAS",-0.544201,44.042813,"Gendarmerie",,,
"Brigade de proximitÃ© de Villefranche-du-PÃ©rigord","VILLEFRANCHE DU PERIGORD","+33 5 53 28 66 90",24550,"24550 VILLEFRANCHE DU PERIGORD",1.107102,44.626612,"Gendarmerie",,,
"Brigade de proximitÃ© de Terrasson-Lavilledieu","TERRASSON LAVILLEDIEU","+33 5 53 51 71 60",24120,"96 Avenue Victor Hugo 24120 TERRASSON LAVILLEDIEU",1.289781,45.130818,"Gendarmerie",,,
"Brigade de proximitÃ© de Salignac-Eyvigues","SALIGNAC EYVIGUES","+33 5 53 28 66 85",24590,"Avenue de Sarlat 24590 SALIGNAC EYVIGUES",1.308056,44.973907,"Gendarmerie",,,
"Brigade de proximitÃ© de Saint-Cyprien","ST CYPRIEN","+33 5 53 30 80 00",24220,"Lotissement du Pigeonnier 24220 ST CYPRIEN",1.044047,44.864807,"Gendarmerie",,,
"Brigade de proximitÃ© de Rouffignac-Saint-Cernin-de-Reilhac","ROUFFIGNAC ST CERNIN DE REILHAC","+33 5 53 35 67 55",24580,"Route de PÃ©rigueux 24580 ROUFFIGNAC ST CERNIN DE REILHAC",0.970072,45.045682,"Gendarmerie",,,
"Brigade de proximitÃ© de Montignac","MONTIGNAC","+33 5 53 51 71 90",24290,"Avenue Jean JaurÃ¨s 24290 MONTIGNAC",1.174884,45.064367,"Gendarmerie",,,
"Brigade de proximitÃ© de Domme","DOMME","+33 5 53 28 66 70",24250,"Rue Pont-Carral 24250 DOMME",1.212534,44.803176,"Gendarmerie",,,
"Brigade de proximitÃ© de Carlux","CARLUX","+33 5 53 28 66 80",24370,"Le bourg 24370 CARLUX",1.361206,44.885323,"Gendarmerie",,,
"Brigade de proximitÃ© du Bugue","LE BUGUE","+33 5 53 03 83 95",24260,"Place Farge 24260 LE BUGUE",0.926915,44.922142,"Gendarmerie",,,
"Brigade de proximitÃ© de BelvÃ¨s","BELVES","+33 5 53 28 66 95",24170,"Rue Tournehil 24170 BELVES",1.009103,44.776367,"Gendarmerie",,,
"Brigade de proximitÃ© du Lardin-Saint-Lazare","LE LARDIN ST LAZARE","+33 5 53 51 73 90",24570,"60 Avenue du 8 Mai 1945 24570 LE LARDIN ST LAZARE",1.217932,45.131224,"Gendarmerie",,,
"Brigade de proximitÃ© de Sarlat-la-CanÃ©da","SARLAT LA CANEDA","+33 5 53 31 71 10",24200,"Boulevard Henri Arlet 24200 SARLAT LA CANEDA",1.216863,44.887224,"Gendarmerie",,,
"Brigade de proximitÃ© de Verteillac","VERTEILLAC","+33 5 53 92 57 60",24320,"Le Pontis 24320 VERTEILLAC",0.369403,45.353882,"Gendarmerie",,,
"Brigade de proximitÃ© de Tocane-Saint-Apre","TOCANE ST APRE","+33 5 53 92 57 55",24350,"Route de RibÃ©rac 24350 TOCANE ST APRE",0.500728,45.231649,"Gendarmerie",,,
"Brigade de proximitÃ© de Saint-Aulaye","ST AULAYE","+33 5 53 92 57 50",24410,"2 Rue EugÃ¨ne Le Roy 24410 ST AULAYE",0.134212,45.180076,"Gendarmerie",,,
"Brigade de proximitÃ© de la Roche-Chalais","LA ROCHE CHALAIS","+33 5 53 91 58 30",24490,"22 Avenue de la Double 24490 LA ROCHE CHALAIS",0.014851,45.148383,"Gendarmerie",,,
"Brigade de proximitÃ© de Neuvic","NEUVIC","+33 5 53 80 86 90",24190,"29 Avenue du GÃ©nÃ©ral de Gaulle 24190 NEUVIC",0.473157,45.090232,"Gendarmerie",,,
"Brigade de proximitÃ© de Mussidan","MUSSIDAN","+33 5 53 80 84 90",24400,"1 Rue des FrÃ¨res Arnaud 24400 MUSSIDAN",0.364237,45.036394,"Gendarmerie",,,
"Brigade de proximitÃ© de Montpon-MÃ©nestÃ©rol","MONTPON MENESTEROL","+33 5 53 80 85 30",24700,"1 AllÃ©e Jean Ferrat 24700 MONTPON MENESTEROL",0.147983,45.013792,"Gendarmerie",,,
"Brigade de proximitÃ© de RibÃ©rac","RIBERAC","+33 5 53 92 57 00",24600,"Rue AndrÃ© Malraux 24600 RIBERAC",0.341119,45.242199,"Gendarmerie",,,
"Brigade de proximitÃ© de Lanouaille","LANOUAILLE","+33 5 53 55 38 95",24270,"44 Rue du PÃ©rigord 24270 LANOUAILLE",1.137381,45.387313,"Gendarmerie",,,
"Brigade de proximitÃ© de Thiviers","THIVIERS","+33 5 53 62 28 90",24800,"10 Avenue EugÃ¨ne Le Roy 24800 THIVIERS",0.923115,45.419541,"Gendarmerie",,,
"Brigade de proximitÃ© de Saint-Pardoux-la-RiviÃ¨re","ST PARDOUX LA RIVIERE","+33 5 53 60 78 60",24470,"Le bourg 24470 ST PARDOUX LA RIVIERE",0.743269,45.497166,"Gendarmerie",,,
"Brigade de proximitÃ© de PiÃ©gut-Pluviers","PIEGUT PLUVIERS","+33 5 53 60 78 65",24360,"Rue de la LibÃ©ration 24360 PIEGUT PLUVIERS",0.689594,45.622825,"Gendarmerie",,,
"Brigade de proximitÃ© de Mareuil","MAREUIL","+33 5 53 60 78 90",24340,"31 Rue AndrÃ© Pichon 24340 MAREUIL",0.438548,45.440695,"Gendarmerie",,,
"Brigade de proximitÃ© de Nontron","NONTRON","+33 5 53 60 82 30",24300,"6 Rue des MaÃ®tres des Forges 24300 NONTRON",0.667235,45.533051,"Gendarmerie",,,
"Brigade de proximitÃ© de Villefranche-de-Lonchat","VILLEFRANCHE DE LONCHAT","+33 5 53 80 84 75",24610,"Place du GÃ©nÃ©ral de Gaulle 24610 VILLEFRANCHE DE LONCHAT",0.051623,44.949661,"Gendarmerie",,,
"Brigade de proximitÃ© de Villamblard","VILLAMBLARD","+33 5 53 80 86 10",24140,"5 Route de Saint-Jean d'Estissac 24140 VILLAMBLARD",0.540455,45.022635,"Gendarmerie",,,
"Brigade de proximitÃ© de VÃ©lines","VELINES","+33 5 53 74 60 80",24230,"19 Rue du Lavoir 24230 VELINES",0.112297,44.857041,"Gendarmerie",,,
"Brigade de proximitÃ© de SigoulÃ¨s","SIGOULES","+33 5 53 73 53 40",24240,"3 Chemin du Vicary 24240 SIGOULES",0.409989,44.760237,"Gendarmerie",,,
"Brigade de proximitÃ© de Sainte-AlvÃ¨re","STE ALVERE","+33 5 53 73 53 33",24510,"5 Avenue Jules Ferry 24510 STE ALVERE",0.80898,44.947063,"Gendarmerie",,,
"Brigade de proximitÃ© de Monpazier","MONPAZIER","+33 5 53 74 60 95",24540,"Route de BelvÃ¨s 24540 MONPAZIER",0.893998,44.680278,"Gendarmerie",,,
"Brigade de proximitÃ© de Lalinde","LALINDE","+33 5 53 63 56 30",24150,"20 Avenue du GÃ©nÃ©ral Leclerc 24150 LALINDE",0.74037,44.838603,"Gendarmerie",,,
"Brigade de proximitÃ© de la Force","LA FORCE","+33 5 53 73 53 45",24130,"20 Rue du Docteur Clament 24130 LA FORCE",0.376425,44.867473,"Gendarmerie",,,
"Brigade de proximitÃ© d'Issigeac","ISSIGEAC","+33 5 53 73 52 80",24560,"Route de Mouleydier 24560 ISSIGEAC",0.606192,44.733467,"Gendarmerie",,,
"Brigade de proximitÃ© d'Eymet","EYMET","+33 5 53 74 60 85",24500,"Lieu-dit Bretou 24500 EYMET",0.399431,44.675226,"Gendarmerie",,,
"Brigade de proximitÃ© du Buisson-de-Cadouin","LE BUISSON DE CADOUIN","+33 5 53 74 60 90",24480,"Rue de l'Union 24480 LE BUISSON DE CADOUIN",0.909945,44.844458,"Gendarmerie",,,
"Brigade de proximitÃ© de Beaumont-du-PÃ©rigord","BEAUMONT DU PERIGORD","+33 5 53 27 40 25",24440,"1 Place du 8 Mai 1945 24440 BEAUMONT DU PERIGORD",0.750749,44.769119,"Gendarmerie",,,
"Brigade de proximitÃ© de Bergerac","BERGERAC","+33 5 53 74 70 00",24100,"9 Avenue du PrÃ©sident Wilson 24100 BERGERAC",0.489057,44.853981,"Gendarmerie",,,
"Brigade de proximitÃ© de Vergt","VERGT","+33 5 53 07 89 75",24380,"21 Rue du ChÃ¢teau-Vieux 24380 VERGT",0.717745,45.024691,"Gendarmerie",,,
"Brigade de proximitÃ© de Thenon","THENON","+33 5 53 35 67 70",24210,"Avenue de la LibÃ©ration 24210 THENON",1.072754,45.140834,"Gendarmerie",,,
"Brigade de proximitÃ© de Savignac-les-Ãglises","SAVIGNAC LES EGLISES","+33 5 53 05 52 85",24420,"39 Avenue Sylvain Bordas 24420 SAVIGNAC LES EGLISES",0.916016,45.273846,"Gendarmerie",,,
"Brigade de proximitÃ© de Saint-Pierre-de-Chignac","ST PIERRE DE CHIGNAC","+33 5 53 03 81 90",24330,"Lieu-Dit Les Guichoux 24330 ST PIERRE DE CHIGNAC",0.859778,45.112459,"Gendarmerie",,,
"Brigade de proximitÃ© d'Hautefort","HAUTEFORT","+33 5 53 51 71 95",24390,"Lieu-dit Saint-Agnan 24390 HAUTEFORT",1.126999,45.261736,"Gendarmerie",,,
"Brigade de proximitÃ© de Saint-Martial-d'AlbarÃ¨de","ST MARTIAL D ALBAREDE","+33 5 53 55 38 90",24160,"36 Avenue de la RÃ©sistance 24160 ST MARTIAL D ALBAREDE",1.039044,45.320639,"Gendarmerie",,,
"Brigade de proximitÃ© de BrantÃ´me","BRANTOME","+33 5 53 35 67 50",24310,"12 Avenue du Docteur Devillard 24310 BRANTOME",0.649615,45.361394,"Gendarmerie",,,
"Brigade de proximitÃ© de PÃ©rigueux","PERIGUEUX","+33 5 53 02 71 29",24000,"Caserne Clech 58 Boulevard Bertran de Born 24000 PERIGUEUX",0.718798,45.179015,"Gendarmerie",,,
"Brigade de proximitÃ© de Saint-MÃ©dard-de-GuiziÃ¨res","ST MEDARD DE GUIZIERES","+33 5 57 56 07 20",33230,"127 Rue de la RÃ©publique 33230 ST MEDARD DE GUIZIERES",-0.064249,45.015628,"Gendarmerie",,,
"Brigade de proximitÃ© de Saint-Ãmilion","ST EMILION","+33 5 57 55 46 00",33330,"19 Grand-Pontet 33330 ST EMILION",-0.161582,44.89971,"Gendarmerie",,,
"Brigade de proximitÃ© de Sainte-Foy-la-Grande","STE FOY LA GRANDE","+33 5 57 41 93 20",33220,"22 Avenue de Verdun 33220 STE FOY LA GRANDE",0.216588,44.838463,"Gendarmerie",,,
"Brigade de proximitÃ© de Rauzan","RAUZAN","+33 5 57 55 59 80",33420,"16 Rue Peyrue 33420 RAUZAN",-0.124376,44.779592,"Gendarmerie",,,
"Brigade de proximitÃ© de Lussac","LUSSAC","+33 5 57 55 10 65",33570,"Cours des Girondins 33570 LUSSAC",-0.097747,44.949941,"Gendarmerie",,,
"Brigade de proximitÃ© de Gensac","GENSAC","+33 5 57 56 06 40",33890,"13 Cours de la Viguerie 33890 GENSAC",0.071535,44.803385,"Gendarmerie",,,
"Brigade de proximitÃ© de Coutras","COUTRAS","+33 5 57 48 42 20",33230,"52 Rue Robert Boulin 33230 COUTRAS",-0.128637,45.030263,"Gendarmerie",,,
"Brigade de proximitÃ© de Castillon-la-Bataille","CASTILLON LA BATAILLE","+33 5 57 56 05 35",33350,"37 Rue Waldeck-Rousseau 33350 CASTILLON LA BATAILLE",-0.047048,44.85342,"Gendarmerie",,,
"Brigade de proximitÃ© de Branne","BRANNE","+33 5 57 55 48 45",33420,"32 Rue du Fort Bayard 33420 BRANNE",-0.18541,44.829052,"Gendarmerie",,,
"Brigade de proximitÃ© de Soulac-sur-Mer","SOULAC SUR MER","+33 5 56 73 33 90",33780,"3 Rue Olivier Guinet 33780 SOULAC SUR MER",-1.12098,45.507516,"Gendarmerie",,,
"Brigade de proximitÃ© de Saint-Vivien-de-MÃ©doc","ST VIVIEN DE MEDOC","+33 5 57 75 03 55",33590,"22 Cours Georges Mandel 33590 ST VIVIEN DE MEDOC",-1.036384,45.432635,"Gendarmerie",,,
"Brigade de proximitÃ© de Saint-Laurent-MÃ©doc","ST LAURENT MEDOC","+33 5 57 75 14 90",33112,"2 Rue du Docteur Destouesse 33112 ST LAURENT MEDOC",-0.822741,45.148466,"Gendarmerie",,,
"Brigade de proximitÃ© de Pauillac","PAUILLAC","+33 5 57 75 29 30",33250,"50 Rue du MarÃ©chal Joffre 33250 PAUILLAC",-0.752727,45.203597,"Gendarmerie",,,
"Brigade de proximitÃ© de Carcans","CARCANS","+33 5 57 17 06 50",33121,"5 Route d'Hourtin 33121 CARCANS",-1.046005,45.08459,"Gendarmerie",,,
"Brigade de proximitÃ© de Villandraut","VILLANDRAUT","+33 5 56 25 84 40",33730,"1 Rue du Vieux-Pont 33730 VILLANDRAUT",-0.367756,44.460428,"Gendarmerie",,,
"Brigade de proximitÃ© de Targon","TARGON","+33 5 57 34 45 30",33760,"16 Rue de la Gendarmerie 33760 TARGON",-0.261418,44.727796,"Gendarmerie",,,
"Brigade de proximitÃ© de Sauveterre-de-Guyenne","SAUVETERRE DE GUYENNE","+33 5 56 71 68 60",33540,"5 Rue du 8 Mai 1945 33540 SAUVETERRE DE GUYENNE",-0.084785,44.692324,"Gendarmerie",,,
"Brigade de proximitÃ© de Saint-Symphorien","ST SYMPHORIEN","+33 5 56 65 72 10",33113,"4 Avenue Jean JaurÃ¨s 33113 ST SYMPHORIEN",-0.482686,44.429201,"Gendarmerie",,,
"Brigade de proximitÃ© de Saint-Macaire","ST MACAIRE","+33 5 57 98 17 60",33490,"3 Place Tourny 33490 ST MACAIRE",-0.228937,44.563582,"Gendarmerie",,,
"Brigade de proximitÃ© de la RÃ©ole","LA REOLE","+33 5 56 71 70 80",33190,"1 bis Avenue de Mahon 33190 LA REOLE",-0.031352,44.583157,"Gendarmerie",,,
"Brigade de proximitÃ© de Pellegrue","PELLEGRUE","+33 5 56 61 59 45",33790,"16 Route de Duras 33790 PELLEGRUE",0.08021,44.741657,"Gendarmerie",,,
"Brigade de proximitÃ© de MonsÃ©gur","MONSEGUR","+33 5 56 71 97 40",33580,"2 Avenue Porte-des-Tours 33580 MONSEGUR",0.085005,44.650594,"Gendarmerie",,,
"Brigade de proximitÃ© de Grignols","GRIGNOLS","+33 5 56 65 05 75",33690,"33 Route de Casteljaloux 33690 GRIGNOLS",-0.034302,44.381641,"Gendarmerie",,,
"Brigade de proximitÃ© de Captieux","CAPTIEUX","+33 5 56 65 60 06",33840,"54 Route de Bazas 33840 CAPTIEUX",-0.259094,44.296293,"Gendarmerie",,,
"Brigade de proximitÃ© de Bazas","BAZAS","+33 5 56 65 02 05",33430,"6 Avenue du GÃ©nÃ©ral Leclerc 33430 BAZAS",-0.216179,44.437928,"Gendarmerie",,,
"Brigade de proximitÃ© d'Auros","AUROS","+33 5 56 65 51 51",33124,"12 Rue Partarrieu 33124 AUROS",-0.143435,44.494029,"Gendarmerie",,,
"Brigade de proximitÃ© de Langon","LANGON","+33 5 57 98 12 60",33210,"23 Rue Jules Ferry 33210 LANGON",-0.254563,44.547485,"Gendarmerie",,,
"Brigade de proximitÃ© de Podensac","PODENSAC","+33 5 57 98 10 40",33720,"23 Cours du MarÃ©chal Foch 33720 PODENSAC",-0.357247,44.651825,"Gendarmerie",,,
"Brigade de proximitÃ© de CrÃ©on","CREON","+33 5 57 34 45 20",33670,"1 Avenue de l'Entre-deux-Mers 33670 CREON",-0.335767,44.771285,"Gendarmerie",,,
"Brigade de proximitÃ© de Cadillac","CADILLAC","+33 5 57 98 12 90",33410,"2 Avenue Joseph Caussil 33410 CADILLAC",-0.312115,44.635237,"Gendarmerie",,,
"Brigade de proximitÃ© de Saint-Savin","ST SAVIN","+33 5 57 94 09 50",33920,"21 Rue Michaud 33920 ST SAVIN",-0.452685,45.138781,"Gendarmerie",,,
"Brigade de proximitÃ© de Cavignac","CAVIGNAC","+33 5 57 94 03 95",33620,"15 Rue de Bonnin 33620 CAVIGNAC",-0.391055,45.097503,"Gendarmerie",,,
"Brigade de proximitÃ© de LÃ¨ge-Cap-Ferret","LEGE CAP FERRET","+33 5 57 76 39 60",33950,"28 quater Route de Bordeaux Petit Piquey 33950 LEGE CAP FERRET",-1.161501,44.795903,"Gendarmerie",,,
"Brigade de proximitÃ© de la Tranche-sur-Mer","LA TRANCHE SUR MER","+33 2 51 30 30 11",85360,"115 Avenue Maurice Samson 85360 LA TRANCHE SUR MER",-1.443678,46.344347,"Gendarmerie",,,
"Brigade de proximitÃ© de Talmont-Saint-Hilaire","TALMONT ST HILAIRE","+33 2 51 90 60 07",85440,"130 Rue du 8 mai 1945 85440 TALMONT ST HILAIRE",-1.605511,46.462195,"Gendarmerie",,,
"Brigade de proximitÃ© de Saint-Jean-de-Monts","ST JEAN DE MONTS","+33 2 51 58 01 44",85160,"23 Boulevard du MarÃ©chal Leclerc 85160 ST JEAN DE MONTS",-2.058077,46.79039,"Gendarmerie",,,
"Brigade de proximitÃ© de Palluau","PALLUAU","+33 2 51 98 50 02",85670,"37 Rue du Moulin-du-Terrier 85670 PALLUAU",-1.6193,46.811078,"Gendarmerie",,,
"Brigade de proximitÃ© de Moutiers-les-Mauxfaits","MOUTIERS LES MAUXFAITS","+33 2 51 98 91 45",85540,"45 Rue des Sables 85540 MOUTIERS LES MAUXFAITS",-1.427193,46.4914,"Gendarmerie",,,
"Brigade de proximitÃ© de Challans","CHALLANS","+33 2 51 68 07 39",85300,"30 Rue Marcel Pagnol 85300 CHALLANS",-1.870735,46.855025,"Gendarmerie",,,
"Brigade de proximitÃ© de Beauvoir-sur-Mer","BEAUVOIR SUR MER","+33 2 51 68 70 05",85230,"Impasse Saint-Denis 85230 BEAUVOIR SUR MER",-2.04687,46.910338,"Gendarmerie",,,
"Brigade de proximitÃ© de Saint-Hilaire-des-Loges","ST HILAIRE DES LOGES","+33 2 51 52 10 05",85240,"74 Rue Antoine Cardin 85240 ST HILAIRE DES LOGES",-0.669219,46.466902,"Gendarmerie",,,
